"Iteration","Method","Q_Value","FDP","TDP","FDP_Plus","TDP_Plus"
9,"dp",0.2,0.323529411764706,0.92,0.303030303030303,0.92
9,"rank",0.2,0.478260869565217,0.96,0.466666666666667,0.96
9,"bhq",0.2,0,0,0.489795918367347,1
9,"dp",0.3,0.425,0.92,0.378378378378378,0.92
9,"rank",0.3,0.6,0.96,0.578947368421053,0.96
9,"bhq",0.3,0,0,0.537037037037037,1
10,"dp",0.1,0,0.8,0,0.8
10,"rank",0.1,0.107142857142857,1,0.0740740740740741,1
10,"bhq",0.1,0,0,0,0.76
10,"dp",0.2,0.08,0.92,0,0.8
10,"rank",0.2,0.444444444444444,1,0.444444444444444,1
10,"bhq",0.2,0,0,0,0.76
10,"dp",0.3,0.08,0.92,0.08,0.92
10,"rank",0.3,0.479166666666667,1,0.479166666666667,1
10,"bhq",0.3,0,0,0.0869565217391304,0.84
11,"dp",0.1,0.185185185185185,0.88,0.125,0.84
11,"rank",0.1,0.0454545454545455,0.84,0,0.76
11,"bhq",0.1,0,0,0,0.96
11,"dp",0.2,0.185185185185185,0.88,0.185185185185185,0.88
11,"rank",0.2,0.0833333333333333,0.88,0.0869565217391304,0.84
11,"bhq",0.2,0,0,0,0.96
11,"dp",0.3,0.352941176470588,0.88,0.214285714285714,0.88
11,"rank",0.3,0.303030303030303,0.92,0.303030303030303,0.92
11,"bhq",0.3,0,0,0.04,0.96
12,"dp",0.1,0.142857142857143,0.96,0.142857142857143,0.96
12,"rank",0.1,0.272727272727273,0.96,0.16,0.84
12,"bhq",0.1,0,0,0,0.88
12,"dp",0.2,0.333333333333333,0.96,0.333333333333333,0.96
12,"rank",0.2,0.368421052631579,0.96,0.314285714285714,0.96
12,"bhq",0.2,0,0,0,0.96
12,"dp",0.3,0.351351351351351,0.96,0.333333333333333,0.96
12,"rank",0.3,0.466666666666667,0.96,0.428571428571429,0.96
12,"bhq",0.3,0,0,0,0.96
13,"dp",0.1,0.233333333333333,0.92,0.0833333333333333,0.88
13,"rank",0.1,0.04,0.96,0,0.96
13,"bhq",0.1,0,0,0,0.88
13,"dp",0.2,0.25,0.96,0.25,0.96
13,"rank",0.2,0.172413793103448,0.96,0.111111111111111,0.96
13,"bhq",0.2,0,0,0,0.92
13,"dp",0.3,0.294117647058824,0.96,0.25,0.96
13,"rank",0.3,0.272727272727273,0.96,0.25,0.96
13,"bhq",0.3,0,0,0.0416666666666667,0.92
14,"dp",0.1,0.0416666666666667,0.92,0.0434782608695652,0.88
14,"rank",0.1,0.193548387096774,1,0.193548387096774,1
14,"bhq",0.1,0,0,0,1
14,"dp",0.2,0.115384615384615,0.92,0.115384615384615,0.92
14,"rank",0.2,0.21875,1,0.193548387096774,1
14,"bhq",0.2,0,0,0.0384615384615385,1
14,"dp",0.3,0.368421052631579,0.96,0.115384615384615,0.92
14,"rank",0.3,0.390243902439024,1,0.285714285714286,1
14,"bhq",0.3,0,0,0.0740740740740741,1
15,"dp",0.1,0.178571428571429,0.92,0.0416666666666667,0.92
15,"rank",0.1,0.04,0.96,0.04,0.96
15,"bhq",0.1,0,0,0,0.76
15,"dp",0.2,0.206896551724138,0.92,0.206896551724138,0.92
15,"rank",0.2,0.172413793103448,0.96,0.0769230769230769,0.96
15,"bhq",0.2,0,0,0,0.8
15,"dp",0.3,0.439024390243902,0.92,0.28125,0.92
15,"rank",0.3,0.225806451612903,0.96,0.2,0.96
15,"bhq",0.3,0,0,0,0.84
16,"dp",0.1,0.225806451612903,0.96,0.0833333333333333,0.88
16,"rank",0.1,0.0384615384615385,1,0,0.92
16,"bhq",0.1,0,0,0,0.84
16,"dp",0.2,0.225806451612903,0.96,0.225806451612903,0.96
16,"rank",0.2,0.285714285714286,1,0.242424242424242,1
16,"bhq",0.2,0,0,0,0.88
16,"dp",0.3,0.264705882352941,1,0.25,0.96
16,"rank",0.3,0.305555555555556,1,0.285714285714286,1
16,"bhq",0.3,0,0,0,0.88
17,"dp",0.1,0.148148148148148,0.92,0.115384615384615,0.92
17,"rank",0.1,0.142857142857143,0.96,0.142857142857143,0.96
17,"bhq",0.1,0,0,0.166666666666667,1
17,"dp",0.2,0.2,0.96,0.148148148148148,0.92
17,"rank",0.2,0.351351351351351,0.96,0.314285714285714,0.96
17,"bhq",0.2,0,0,0.193548387096774,1
17,"dp",0.3,0.368421052631579,0.96,0.351351351351351,0.96
17,"rank",0.3,0.5,1,0.5,1
17,"bhq",0.3,0,0,0.242424242424242,1
18,"dp",0.1,0.0384615384615385,1,0.0384615384615385,1
18,"rank",0.1,0.107142857142857,1,0.107142857142857,1
18,"bhq",0.1,0,0,0,0.52
18,"dp",0.2,0.193548387096774,1,0.193548387096774,1
18,"rank",0.2,0.193548387096774,1,0.193548387096774,1
18,"bhq",0.2,0,0,0,0.52
18,"dp",0.3,0.324324324324324,1,0.324324324324324,1
18,"rank",0.3,0.193548387096774,1,0.193548387096774,1
18,"bhq",0.3,0,0,0,0.56
19,"dp",0.1,0.12,0.88,0.12,0.88
19,"rank",0.1,0.0384615384615385,1,0.0416666666666667,0.92
19,"bhq",0.1,0,0,0,0.88
19,"dp",0.2,0.266666666666667,0.88,0.185185185185185,0.88
19,"rank",0.2,0.193548387096774,1,0.193548387096774,1
19,"bhq",0.2,0,0,0,0.88
19,"dp",0.3,0.290322580645161,0.88,0.290322580645161,0.88
19,"rank",0.3,0.21875,1,0.21875,1
19,"bhq",0.3,0,0,0,0.88
20,"dp",0.1,0.137931034482759,1,0.142857142857143,0.96
20,"rank",0.1,0.193548387096774,1,0.04,0.96
20,"bhq",0.1,0,0,0,0.8
20,"dp",0.2,0.324324324324324,1,0.137931034482759,1
20,"rank",0.2,0.242424242424242,1,0.193548387096774,1
20,"bhq",0.2,0,0,0,0.88
20,"dp",0.3,0.404761904761905,1,0.404761904761905,1
20,"rank",0.3,0.324324324324324,1,0.242424242424242,1
20,"bhq",0.3,0,0,0,0.96
21,"dp",0.1,0.0476190476190476,0.8,0.0476190476190476,0.8
21,"rank",0.1,0,0.88,0,0.84
21,"bhq",0.1,0,0,0,0.76
21,"dp",0.2,0.166666666666667,0.8,0.0909090909090909,0.8
21,"rank",0.2,0.12,0.88,0.12,0.88
21,"bhq",0.2,0,0,0,0.8
21,"dp",0.3,0.388888888888889,0.88,0.352941176470588,0.88
21,"rank",0.3,0.148148148148148,0.92,0.12,0.88
21,"bhq",0.3,0,0,0,0.92
22,"dp",0.1,0.111111111111111,0.96,0.111111111111111,0.96
22,"rank",0.1,0.115384615384615,0.92,0.08,0.92
22,"bhq",0.1,0,0,0.166666666666667,1
22,"dp",0.2,0.305555555555556,1,0.242424242424242,1
22,"rank",0.2,0.172413793103448,0.96,0.115384615384615,0.92
22,"bhq",0.2,0,0,0.305555555555556,1
22,"dp",0.3,0.431818181818182,1,0.431818181818182,1
22,"rank",0.3,0.2,0.96,0.2,0.96
22,"bhq",0.3,0,0,0.468085106382979,1
23,"dp",0.1,0.0909090909090909,0.8,0.0476190476190476,0.8
23,"rank",0.1,0.266666666666667,0.88,0.266666666666667,0.88
23,"bhq",0.1,0,0,0,0.96
23,"dp",0.2,0.2,0.8,0.0909090909090909,0.8
23,"rank",0.2,0.303030303030303,0.92,0.28125,0.92
23,"bhq",0.2,0,0,0,0.96
23,"dp",0.3,0.352941176470588,0.88,0.2,0.8
23,"rank",0.3,0.361111111111111,0.92,0.361111111111111,0.92
23,"bhq",0.3,0,0,0.0769230769230769,0.96
24,"dp",0.1,0.130434782608696,0.8,0.130434782608696,0.8
24,"rank",0.1,0.192307692307692,0.84,0.0476190476190476,0.8
24,"bhq",0.1,0,0,0,0.52
24,"dp",0.2,0.310344827586207,0.8,0.285714285714286,0.8
24,"rank",0.2,0.192307692307692,0.84,0.192307692307692,0.84
24,"bhq",0.2,0,0,0,0.56
24,"dp",0.3,0.32258064516129,0.84,0.32258064516129,0.84
24,"rank",0.3,0.185185185185185,0.88,0.185185185185185,0.88
24,"bhq",0.3,0,0,0,0.6
25,"dp",0.1,0.0416666666666667,0.92,0.0434782608695652,0.88
25,"rank",0.1,0.294117647058824,0.96,0.0416666666666667,0.92
25,"bhq",0.1,0,0,0,0.8
25,"dp",0.2,0.0769230769230769,0.96,0.0769230769230769,0.96
25,"rank",0.2,0.324324324324324,1,0.294117647058824,0.96
25,"bhq",0.2,0,0,0,0.88
25,"dp",0.3,0.111111111111111,0.96,0.111111111111111,0.96
25,"rank",0.3,0.404761904761905,1,0.404761904761905,1
25,"bhq",0.3,0,0,0,0.88
26,"dp",0.1,0.25,0.96,0.225806451612903,0.96
26,"rank",0.1,0.111111111111111,0.96,0.0769230769230769,0.96
26,"bhq",0.1,0,0,0,0.88
26,"dp",0.2,0.242424242424242,1,0.25,0.96
26,"rank",0.2,0.478260869565217,0.96,0.466666666666667,0.96
26,"bhq",0.2,0,0,0,0.92
26,"dp",0.3,0.324324324324324,1,0.285714285714286,1
26,"rank",0.3,0.529411764705882,0.96,0.529411764705882,0.96
26,"bhq",0.3,0,0,0,0.92
27,"dp",0.1,0.0769230769230769,0.96,0,0.92
27,"rank",0.1,0.137931034482759,1,0.107142857142857,1
27,"bhq",0.1,0,0,0.0416666666666667,0.92
27,"dp",0.2,0.375,1,0.21875,1
27,"rank",0.2,0.21875,1,0.137931034482759,1
27,"bhq",0.2,0,0,0.0416666666666667,0.92
27,"dp",0.3,0.456521739130435,1,0.456521739130435,1
27,"rank",0.3,0.375,1,0.324324324324324,1
27,"bhq",0.3,0,0,0.0416666666666667,0.92
28,"dp",0.1,0.0454545454545455,0.84,0,0.64
28,"rank",0.1,0.178571428571429,0.92,0.178571428571429,0.92
28,"bhq",0.1,0,0,0,0.56
28,"dp",0.2,0.153846153846154,0.88,0.153846153846154,0.88
28,"rank",0.2,0.333333333333333,0.96,0.333333333333333,0.96
28,"bhq",0.2,0,0,0,0.6
28,"dp",0.3,0.266666666666667,0.88,0.266666666666667,0.88
28,"rank",0.3,0.342105263157895,1,0.324324324324324,1
28,"bhq",0.3,0,0,0,0.64
29,"dp",0.1,0.166666666666667,1,0.0416666666666667,0.92
29,"rank",0.1,0.233333333333333,0.92,0.0416666666666667,0.92
29,"bhq",0.1,0,0,0,0.88
29,"dp",0.2,0.242424242424242,1,0.21875,1
29,"rank",0.2,0.466666666666667,0.96,0.4,0.96
29,"bhq",0.2,0,0,0,0.88
29,"dp",0.3,0.285714285714286,1,0.285714285714286,1
29,"rank",0.3,0.478260869565217,0.96,0.478260869565217,0.96
29,"bhq",0.3,0,0,0,0.92
30,"dp",0.1,0.242424242424242,1,0.242424242424242,1
30,"rank",0.1,0.111111111111111,0.96,0.111111111111111,0.96
30,"bhq",0.1,0,0,0.193548387096774,1
30,"dp",0.2,0.358974358974359,1,0.324324324324324,1
30,"rank",0.2,0.142857142857143,0.96,0.142857142857143,0.96
30,"bhq",0.2,0,0,0.193548387096774,1
30,"dp",0.3,0.509803921568627,1,0.431818181818182,1
30,"rank",0.3,0.441860465116279,0.96,0.414634146341463,0.96
30,"bhq",0.3,0,0,0.264705882352941,1
31,"dp",0.1,0.0909090909090909,0.8,0.0476190476190476,0.8
31,"rank",0.1,0.233333333333333,0.92,0.0833333333333333,0.88
31,"bhq",0.1,0,0,0.0625,0.6
31,"dp",0.2,0.130434782608696,0.8,0.0909090909090909,0.8
31,"rank",0.2,0.333333333333333,0.96,0.28125,0.92
31,"bhq",0.2,0,0,0.0555555555555556,0.68
31,"dp",0.3,0.166666666666667,0.8,0.130434782608696,0.8
31,"rank",0.3,0.351351351351351,0.96,0.351351351351351,0.96
31,"bhq",0.3,0,0,0.0476190476190476,0.8
32,"dp",0.1,0.08,0.92,0.08,0.92
32,"rank",0.1,0.0416666666666667,0.92,0.0416666666666667,0.92
32,"bhq",0.1,0,0,0,0.68
32,"dp",0.2,0.115384615384615,0.92,0.115384615384615,0.92
32,"rank",0.2,0.0416666666666667,0.92,0.0416666666666667,0.92
32,"bhq",0.2,0,0,0,0.68
32,"dp",0.3,0.225806451612903,0.96,0.172413793103448,0.96
32,"rank",0.3,0.08,0.92,0.0416666666666667,0.92
32,"bhq",0.3,0,0,0,0.68
33,"dp",0.1,0.0454545454545455,0.84,0.0454545454545455,0.84
33,"rank",0.1,0.08,0.92,0.08,0.92
33,"bhq",0.1,0,0,0,0.76
33,"dp",0.2,0.0434782608695652,0.88,0.0454545454545455,0.84
33,"rank",0.2,0.439024390243902,0.92,0.258064516129032,0.92
33,"bhq",0.2,0,0,0,0.76
33,"dp",0.3,0.206896551724138,0.92,0.185185185185185,0.88
33,"rank",0.3,0.477272727272727,0.92,0.477272727272727,0.92
33,"bhq",0.3,0,0,0,0.76
34,"dp",0.1,0.242424242424242,1,0.2,0.96
34,"rank",0.1,0.148148148148148,0.92,0.125,0.84
34,"bhq",0.1,0,0,0.111111111111111,0.96
34,"dp",0.2,0.375,1,0.305555555555556,1
34,"rank",0.2,0.428571428571429,0.96,0.25,0.96
34,"bhq",0.2,0,0,0.172413793103448,0.96
34,"dp",0.3,0.621212121212121,1,0.576271186440678,1
34,"rank",0.3,0.466666666666667,0.96,0.454545454545455,0.96
34,"bhq",0.3,0,0,0.225806451612903,0.96
35,"dp",0.1,0.225806451612903,0.96,0.111111111111111,0.96
35,"rank",0.1,0.166666666666667,1,0.166666666666667,1
35,"bhq",0.1,0,0,0,0.88
35,"dp",0.2,0.225806451612903,0.96,0.225806451612903,0.96
35,"rank",0.2,0.264705882352941,1,0.264705882352941,1
35,"bhq",0.2,0,0,0,0.96
35,"dp",0.3,0.225806451612903,0.96,0.225806451612903,0.96
35,"rank",0.3,0.342105263157895,1,0.305555555555556,1
35,"bhq",0.3,0,0,0,0.96
36,"dp",0.1,0.172413793103448,0.96,0.115384615384615,0.92
36,"rank",0.1,0.0833333333333333,0.88,0.0833333333333333,0.88
36,"bhq",0.1,0,0,0,0.52
36,"dp",0.2,0.2,0.96,0.2,0.96
36,"rank",0.2,0.115384615384615,0.92,0.12,0.88
36,"bhq",0.2,0,0,0,0.68
36,"dp",0.3,0.225806451612903,0.96,0.225806451612903,0.96
36,"rank",0.3,0.258064516129032,0.92,0.178571428571429,0.92
36,"bhq",0.3,0,0,0,0.72
37,"dp",0.1,0,0.92,0,0.84
37,"rank",0.1,0.148148148148148,0.92,0.0833333333333333,0.88
37,"bhq",0.1,0,0,0.0454545454545455,0.84
37,"dp",0.2,0.142857142857143,0.96,0,0.92
37,"rank",0.2,0.342105263157895,1,0.285714285714286,1
37,"bhq",0.2,0,0,0.04,0.96
37,"dp",0.3,0.21875,1,0.193548387096774,1
37,"rank",0.3,0.390243902439024,1,0.390243902439024,1
37,"bhq",0.3,0,0,0.04,0.96
38,"dp",0.1,0.305555555555556,1,0.2,0.96
38,"rank",0.1,0.21875,1,0.166666666666667,1
38,"bhq",0.1,0,0,0,0.8
38,"dp",0.2,0.444444444444444,1,0.390243902439024,1
38,"rank",0.2,0.358974358974359,1,0.342105263157895,1
38,"bhq",0.2,0,0,0,0.8
38,"dp",0.3,0.479166666666667,1,0.479166666666667,1
38,"rank",0.3,0.358974358974359,1,0.358974358974359,1
38,"bhq",0.3,0,0,0,0.84
39,"dp",0.1,0.111111111111111,0.96,0.111111111111111,0.96
39,"rank",0.1,0.285714285714286,1,0.285714285714286,1
39,"bhq",0.1,0,0,0.0384615384615385,1
39,"dp",0.2,0.172413793103448,0.96,0.111111111111111,0.96
39,"rank",0.2,0.375,1,0.375,1
39,"bhq",0.2,0,0,0.0740740740740741,1
39,"dp",0.3,0.166666666666667,1,0.166666666666667,1
39,"rank",0.3,0.5,1,0.5,1
39,"bhq",0.3,0,0,0.137931034482759,1
40,"dp",0.1,0.115384615384615,0.92,0.115384615384615,0.92
40,"rank",0.1,0.137931034482759,1,0.137931034482759,1
40,"bhq",0.1,0,0,0,1
40,"dp",0.2,0.111111111111111,0.96,0.111111111111111,0.96
40,"rank",0.2,0.285714285714286,1,0.264705882352941,1
40,"bhq",0.2,0,0,0.0384615384615385,1
40,"dp",0.3,0.324324324324324,1,0.137931034482759,1
40,"rank",0.3,0.468085106382979,1,0.375,1
40,"bhq",0.3,0,0,0.107142857142857,1
41,"dp",0.1,0.0416666666666667,0.92,0.0416666666666667,0.92
41,"rank",0.1,0.0869565217391304,0.84,0.0909090909090909,0.8
41,"bhq",0.1,0,0,0,0.68
41,"dp",0.2,0.111111111111111,0.96,0.04,0.96
41,"rank",0.2,0.16,0.84,0.125,0.84
41,"bhq",0.2,0,0,0,0.8
41,"dp",0.3,0.225806451612903,0.96,0.2,0.96
41,"rank",0.3,0.214285714285714,0.88,0.16,0.84
41,"bhq",0.3,0,0,0,0.84
42,"dp",0.1,0.0909090909090909,0.8,0.0476190476190476,0.8
42,"rank",0.1,0.136363636363636,0.76,0.142857142857143,0.72
42,"bhq",0.1,0,0,0.04,0.96
42,"dp",0.2,0.361111111111111,0.92,0.361111111111111,0.92
42,"rank",0.2,0.214285714285714,0.88,0.16,0.84
42,"bhq",0.2,0,0,0.0769230769230769,0.96
42,"dp",0.3,0.414634146341463,0.96,0.378378378378378,0.92
42,"rank",0.3,0.405405405405405,0.88,0.333333333333333,0.88
42,"bhq",0.3,0,0,0.111111111111111,0.96
43,"dp",0.1,0.2,0.96,0.2,0.96
43,"rank",0.1,0.142857142857143,0.96,0.0769230769230769,0.96
43,"bhq",0.1,0,0,0,0.6
43,"dp",0.2,0.368421052631579,0.96,0.351351351351351,0.96
43,"rank",0.2,0.21875,1,0.193548387096774,1
43,"bhq",0.2,0,0,0,0.68
43,"dp",0.3,0.454545454545455,0.96,0.428571428571429,0.96
43,"rank",0.3,0.21875,1,0.21875,1
43,"bhq",0.3,0,0,0,0.76
44,"dp",0.1,0.272727272727273,0.96,0.272727272727273,0.96
44,"rank",0.1,0.166666666666667,1,0.0740740740740741,1
44,"bhq",0.1,0,0,0.148148148148148,0.92
44,"dp",0.2,0.314285714285714,0.96,0.294117647058824,0.96
44,"rank",0.2,0.375,1,0.358974358974359,1
44,"bhq",0.2,0,0,0.206896551724138,0.92
44,"dp",0.3,0.368421052631579,0.96,0.351351351351351,0.96
44,"rank",0.3,0.479166666666667,1,0.479166666666667,1
44,"bhq",0.3,0,0,0.206896551724138,0.92
45,"dp",0.1,0.125,0.84,0.142857142857143,0.72
45,"rank",0.1,0.28125,0.92,0.28125,0.92
45,"bhq",0.1,0,0,0,0.68
45,"dp",0.2,0.266666666666667,0.88,0.214285714285714,0.88
45,"rank",0.2,0.425,0.92,0.425,0.92
45,"bhq",0.2,0,0,0,0.92
45,"dp",0.3,0.4,0.96,0.323529411764706,0.92
45,"rank",0.3,0.488888888888889,0.92,0.425,0.92
45,"bhq",0.3,0,0,0,0.92
46,"dp",0.1,0.0416666666666667,0.92,0,0.92
46,"rank",0.1,0.0416666666666667,0.92,0,0.84
46,"bhq",0.1,0,0,0.0384615384615385,1
46,"dp",0.2,0.0384615384615385,1,0.04,0.96
46,"rank",0.2,0.04,0.96,0.04,0.96
46,"bhq",0.2,0,0,0.107142857142857,1
46,"dp",0.3,0.242424242424242,1,0.193548387096774,1
46,"rank",0.3,0.107142857142857,1,0.107142857142857,1
46,"bhq",0.3,0,0,0.107142857142857,1
47,"dp",0.1,0.0740740740740741,1,0.0740740740740741,1
47,"rank",0.1,0,1,0,0.92
47,"bhq",0.1,0,0,0,0.64
47,"dp",0.2,0.324324324324324,1,0.166666666666667,1
47,"rank",0.2,0.193548387096774,1,0.193548387096774,1
47,"bhq",0.2,0,0,0,0.72
47,"dp",0.3,0.489795918367347,1,0.489795918367347,1
47,"rank",0.3,0.242424242424242,1,0.242424242424242,1
47,"bhq",0.3,0,0,0,0.8
48,"dp",0.1,0.0416666666666667,0.92,0.0416666666666667,0.92
48,"rank",0.1,0.0769230769230769,0.96,0.04,0.96
48,"bhq",0.1,0,0,0,0.44
48,"dp",0.2,0.2,0.96,0.0769230769230769,0.96
48,"rank",0.2,0.285714285714286,1,0.264705882352941,1
48,"bhq",0.2,0,0,0,0.48
48,"dp",0.3,0.193548387096774,1,0.193548387096774,1
48,"rank",0.3,0.305555555555556,1,0.305555555555556,1
48,"bhq",0.3,0,0,0,0.52
49,"dp",0.1,0.241379310344828,0.88,0.0869565217391304,0.84
49,"rank",0.1,0.08,0.92,0.08,0.92
49,"bhq",0.1,0,0,0.314285714285714,0.96
49,"dp",0.2,0.439024390243902,0.92,0.421052631578947,0.88
49,"rank",0.2,0.333333333333333,0.96,0.294117647058824,0.96
49,"bhq",0.2,0,0,0.358974358974359,1
49,"dp",0.3,0.593220338983051,0.96,0.488888888888889,0.92
49,"rank",0.3,0.351351351351351,0.96,0.333333333333333,0.96
49,"bhq",0.3,0,0,0.444444444444444,1
50,"dp",0.1,0.107142857142857,1,0.0740740740740741,1
50,"rank",0.1,0.233333333333333,0.92,0.233333333333333,0.92
50,"bhq",0.1,0,0,0.0416666666666667,0.92
50,"dp",0.2,0.193548387096774,1,0.166666666666667,1
50,"rank",0.2,0.242424242424242,1,0.25,0.96
50,"bhq",0.2,0,0,0.08,0.92
50,"dp",0.3,0.285714285714286,1,0.285714285714286,1
50,"rank",0.3,0.242424242424242,1,0.242424242424242,1
50,"bhq",0.3,0,0,0.142857142857143,0.96
51,"dp",0.1,0.0416666666666667,0.92,0.0434782608695652,0.88
51,"rank",0.1,0,0.84,0,0.84
51,"bhq",0.1,0,0,0,0.88
51,"dp",0.2,0.148148148148148,0.92,0.08,0.92
51,"rank",0.2,0,0.88,0,0.84
51,"bhq",0.2,0,0,0,0.88
51,"dp",0.3,0.456521739130435,1,0.358974358974359,1
51,"rank",0.3,0.148148148148148,0.92,0.08,0.92
51,"bhq",0.3,0,0,0,0.96
52,"dp",0.1,0.266666666666667,0.88,0.266666666666667,0.88
52,"rank",0.1,0.178571428571429,0.92,0.178571428571429,0.92
52,"bhq",0.1,0,0,0,0.84
52,"dp",0.2,0.378378378378378,0.92,0.290322580645161,0.88
52,"rank",0.2,0.25,0.96,0.25,0.96
52,"bhq",0.2,0,0,0.0434782608695652,0.88
52,"dp",0.3,0.428571428571429,0.96,0.439024390243902,0.92
52,"rank",0.3,0.586206896551724,0.96,0.578947368421053,0.96
52,"bhq",0.3,0,0,0.0434782608695652,0.88
53,"dp",0.1,0.12,0.88,0.0833333333333333,0.88
53,"rank",0.1,0.166666666666667,1,0.172413793103448,0.96
53,"bhq",0.1,0,0,0,0.84
53,"dp",0.2,0.258064516129032,0.92,0.148148148148148,0.92
53,"rank",0.2,0.193548387096774,1,0.166666666666667,1
53,"bhq",0.2,0,0,0,0.88
53,"dp",0.3,0.323529411764706,0.92,0.258064516129032,0.92
53,"rank",0.3,0.242424242424242,1,0.193548387096774,1
53,"bhq",0.3,0,0,0,0.92
54,"dp",0.1,0.2,0.96,0.2,0.96
54,"rank",0.1,0.21875,1,0.21875,1
54,"bhq",0.1,0,0,0,0.88
54,"dp",0.2,0.428571428571429,0.96,0.333333333333333,0.96
54,"rank",0.2,0.404761904761905,1,0.404761904761905,1
54,"bhq",0.2,0,0,0,0.92
54,"dp",0.3,0.454545454545455,0.96,0.428571428571429,0.96
54,"rank",0.3,0.431818181818182,1,0.431818181818182,1
54,"bhq",0.3,0,0,0,0.92
55,"dp",0.1,0,0.92,0,0.8
55,"rank",0.1,0.0476190476190476,0.8,0.0476190476190476,0.8
55,"bhq",0.1,0,0,0,0.88
55,"dp",0.2,0.148148148148148,0.92,0.08,0.92
